"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"4.2","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.2","4.4","4.4","20","60","20",NA,NA,"Calculus 2 for Sci/Engr (201730: Spring 2017)","Karapetian, Edgar","06","Calculus 2 for Sci/Engr","30238","MATH","27","14","0","Mathematics","1342","4.1","4.2","4.5","4.4","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","3.7","4.1","4.0","4.2","4.1","4.3","3.8","4.6","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.6","4.3","3.8","4.1","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.3","4.1","4.4","4.4","4.6","4.6","4.4","4.5","4.4","4.8","4.4","4.5"
"4.9","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.4","4.4","4.4",NA,NA,"29","43","21","Calculus 2 for Sci/Engr (201730: Spring 2017)","Lang, David","07","Calculus 2 for Sci/Engr","32311","MATH","36","21","0","Mathematics","1342","4.3","4.4","4.7","4.7","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.4","3.8","4.7","4.4","4.5","4.4","4.0","4.3","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.6","4.5","4.1","4.3","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.6","4.6","4.7","4.8","4.8","4.7","4.7","4.6","4.6","4.6","4.6"
"4.8","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.4","4.4","10","43","24","24",NA,"Calculus 2 for Sci/Engr (201730: Spring 2017)","Lindhe, John","08","Calculus 2 for Sci/Engr","30559","MATH","50","33","0","Mathematics","1342","4.2","4.2","4.7","4.8","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.2","3.6","4.5","4.2","4.8","4.5","4.1","4.1","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.4","4.3","4.0","4.0","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.8","4.8","4.7","4.7","4.8","4.8","4.7","4.7","4.7","4.8","4.7","4.7"
"4.7","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.4","4.4","30","42","27",NA,NA,"Calculus 2 for Sci/Engr (201730: Spring 2017)","Lindhe, John","09","Calculus 2 for Sci/Engr","30558","MATH","35","28","0","Mathematics","1342","4.2","4.2","4.7","4.8","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.0","3.5","4.4","4.2","4.6","4.6","4.0","4.1","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.4","4.4","3.7","3.9","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.6","4.7","4.7","4.7","4.7","4.7","4.6","4.7","4.8","4.6","4.6"
"4.7","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.4","4.4","41",NA,"37","19",NA,"Calculus 2 for Sci/Engr (201730: Spring 2017)","Lippner, Gabor","10","Calculus 2 for Sci/Engr","30557","MATH","47","32","1","Mathematics","1342","3.8","3.8","3.8","3.5","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.0","4.1","3.6","3.6","3.6","3.3","3.4","4.5","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.2","3.9","3.4","3.6","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","3.6","3.5","3.9","4.0","4.1","3.8","3.5","3.6","3.3","4.3","3.8","4.2"
"4.4","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.5","4.4","4.4","13","45",NA,"19","13","Calculus 2 for Sci/Engr (201730: Spring 2017)","Leopold, Undine","11","Calculus 2 for Sci/Engr","32876","MATH","38","27","0","Mathematics","1342","3.2","2.9","2.7","2.4","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","3.6","3.6","3.1","3.5","2.4","2.4","2.6","4.2","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.2","3.2","2.3","2.6","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","2.7","2.1","3.0","3.3","3.0","2.9","2.2","3.4","1.6","2.9","2.2","3.9"
"2.5","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","2.4","4.4","4.4","7","33","30","22","7","Calculus 2 for Sci/Engr (201730: Spring 2017)","Walters, Robin","12","Calculus 2 for Sci/Engr","33251","MATH","35","24","1","Mathematics","1342","4.0","4.0","4.5","4.5","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","3.8","3.9","4.1","4.2","4.3","4.0","3.6","4.3","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.4","4.2","3.1","3.8","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.4","4.2","4.5","4.7","4.6","4.3","4.5","4.4","4.7","4.3","4.3"
"4.7","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.4","4.4","22",NA,"52","22",NA,"Calculus 2 for Sci/Engr (201730: Spring 2017)","Seo, Sumi","13","Calculus 2 for Sci/Engr","34042","MATH","15","13","0","Mathematics","1342","4.5","4.3","4.8","5.0","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.4","3.7","5.0","4.6","4.9","4.6","3.8","4.2","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.7","4.5","3.5","3.8","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.6","4.5","4.7","4.8","4.8","4.9","4.7","4.9","4.9","4.9","4.9","4.9"
"4.9","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","5.0","4.4","4.4","15","77","8",NA,NA,"Calculus 2 for Sci/Engr (201730: Spring 2017)","Porter, Richard","14","Calculus 2 for Sci/Engr","36704","MATH","24","18","0","Mathematics","1342","3.9","4.0","3.9","3.8","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","3.8","3.6","4.5","4.3","3.6","3.7","3.5","4.2","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.3","4.3","3.4","3.7","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.0","3.5","3.8","4.4","4.4","3.4","3.6","3.8","3.3","4.3","3.8","4.2"
"4.0","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.4","4.4","11","50","22","17",NA,"History of Mathematics (201730: Spring 2017)","Feigenbaum, Lenore","01","History of Mathematics","30550","MATH","33","16","0","Mathematics","2201","4.5","4.4","4.8","4.9","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.4","4.5","4.6","4.6","4.9","4.4","4.6","4.2","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.8","4.4","4.1","4.4","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.8","4.8","4.7","4.9","4.9","4.8","4.8","4.7","4.8","4.9","4.6","4.8"
"5.0","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.9","4.4","4.4","25","63","13",NA,NA,"Mathematical Encounters (201730: Spring 2017)","Gover, Eugene","01","Mathematical Encounters","33210","MATH","11","5","0","Mathematics","2230","4.2","3.8","4.5","4.0","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.0","3.8","4.0","3.3","4.6","4.6","3.0","4.6","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.4","4.4","2.8","3.4","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.6","4.4","4.4","4.2","4.8","3.4","4.0","4.8","4.4","4.8","4.4","4.8"
"5.0","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.4","4.4","80",NA,"20",NA,NA,"Statistics and Software (201730: Spring 2017)","Jang, Bogume","01","Statistics and Software","30170","MATH","9","4","0","Mathematics","2280","4.5","4.5","4.7","4.8","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.3","4.3","4.8","4.3","5.0","5.0","4.0","4.3","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.8","4.8","3.0","4.7","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.5","5.0","4.7","4.5","4.8","4.8","4.5","4.8","5.0","4.8","4.8","4.8"
"4.5","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.4","4.4","25","50","25",NA,NA,"Statistics and Software (201730: Spring 2017)","Jang, Bogume","02","Statistics and Software","32832","MATH","31","16","0","Mathematics","2280","4.3","4.1","4.6","4.8","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.4","3.7","4.6","4.5","4.7","4.5","4.1","4.0","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.5","4.5","3.5","3.6","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.6","4.4","4.5","4.8","4.8","4.7","4.4","4.8","4.6","4.8","4.6","4.7"
"4.5","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.4","4.4","31","31",NA,"31",NA,"Calculus 3 for Sci/Engr (201730: Spring 2017)","Seo, Sumi","01","Calculus 3 for Sci/Engr","30035","MATH","44","35","0","Mathematics","2321","4.1","4.2","4.6","4.7","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.1","3.4","4.5","4.0","4.4","4.3","3.8","4.4","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.5","4.4","3.8","4.0","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.6","4.5","4.6","4.6","4.8","4.7","4.4","4.4","4.7","4.7","4.5","4.6"
"4.8","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.4","4.4","32","32",NA,"26",NA,"Calculus 3 for Sci/Engr (201730: Spring 2017)","Fernando, Waththage","02","Calculus 3 for Sci/Engr","30810","MATH","41","27","0","Mathematics","2321","4.5","4.7","4.8","4.9","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.5","4.2","4.6","4.3","4.9","4.8","4.3","4.6","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.8","4.8","4.3","4.6","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.9","4.8","4.9","4.9","5.0","5.0","4.7","4.8","4.9","4.9","4.6","4.7"
"4.9","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.4","4.4","15",NA,"44","30","7","Calculus 3 for Sci/Engr (201730: Spring 2017)","Massey, David","03","Calculus 3 for Sci/Engr","30811","MATH","31","22","0","Mathematics","2321","4.4","4.5","4.8","5.0","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.1","4.3","4.0","4.4","4.9","4.5","3.6","4.7","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.9","4.9","3.5","4.0","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","5.0","4.8","4.7","5.0","5.0","5.0","4.7","4.8","4.9","4.5","4.5","4.8"
"4.8","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","5.0","4.4","4.4",NA,"55","45",NA,NA,"Calculus 3 for Sci/Engr (201730: Spring 2017)","Seo, Sumi","04","Calculus 3 for Sci/Engr","30832","MATH","39","26","0","Mathematics","2321","4.4","4.6","4.7","4.9","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.4","3.7","4.9","4.4","4.6","4.5","3.9","4.5","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.8","4.6","4.4","4.4","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.5","4.6","4.7","4.7","4.9","4.9","4.5","4.8","4.7","5.0","4.7","4.7"
"4.9","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.9","4.4","4.4","8","50","33","8",NA,"Calculus 3 for Sci/Engr (201730: Spring 2017)","Topalov, Petar","05","Calculus 3 for Sci/Engr","33433","MATH","36","23","0","Mathematics","2321","4.0","4.2","4.3","4.5","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","3.6","3.4","4.3","3.9","4.5","4.0","3.8","4.2","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.4","4.3","3.6","4.0","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.4","4.4","4.1","4.4","4.5","4.6","3.9","4.3","4.3","4.4","4.3","4.4"
"4.1","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.4","4.4","43",NA,"35","17",NA,"Calculus 3 for Sci/Engr (201730: Spring 2017)","Topalov, Petar","06","Calculus 3 for Sci/Engr","31988","MATH","36","25","1","Mathematics","2321","4.1","4.0","4.3","4.5","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","3.7","3.5","4.3","3.8","4.6","4.4","3.9","4.4","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.5","4.3","3.1","3.5","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.5","4.3","4.0","4.4","4.6","4.5","3.9","4.5","4.2","4.5","4.2","4.5"
"4.0","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.4","4.4","21","75","4",NA,NA,"Calculus 3 for Sci/Engr (201730: Spring 2017)","Veliche, Oana","07","Calculus 3 for Sci/Engr","35224","MATH","35","26","1","Mathematics","2321","4.3","4.3","4.6","4.6","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.1","3.8","4.9","4.3","4.5","4.5","3.9","4.6","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.7","4.4","3.9","4.1","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.4","4.3","4.5","4.6","4.9","4.6","4.4","4.6","4.6","4.9","4.6","4.6"
"4.7","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.4","4.4","28",NA,"40","24",NA,"Calculus 3 for Sci/Engr (201730: Spring 2017)","Feng, WanZhe","08","Calculus 3 for Sci/Engr","32819","MATH","32","22","0","Mathematics","2321","3.3","2.9","3.2","2.7","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","3.4","4.0","3.1","3.3","2.8","2.5","2.7","4.4","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.4","2.9","2.2","2.6","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","2.7","2.5","3.2","3.9","3.4","3.4","2.8","3.7","2.2","3.6","3.0","3.4"
"3.5","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","2.7","4.4","4.4","45",NA,"32",NA,"18","Calculus 3 for Sci/Engr (201730: Spring 2017)","Zhao, Xiaolei","09","Calculus 3 for Sci/Engr","33558","MATH","17","11","0","Mathematics","2321","4.1","3.7","4.3","4.3","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.0","4.2","3.5","4.0","4.5","4.0","3.5","4.5","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.1","3.7","3.3","3.5","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.1","4.1","4.1","4.5","4.6","4.5","3.9","4.1","4.2","4.3","4.2","4.6"
"4.4","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.4","4.4","9","27","45","18",NA,"Calculus 3 for Sci/Engr (201730: Spring 2017)","Veliche, Oana","10","Calculus 3 for Sci/Engr","34202","MATH","18","10","0","Mathematics","2321","4.2","4.3","4.4","4.5","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.2","3.4","4.7","4.1","4.5","4.4","3.9","4.3","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.5","4.4","4.1","4.3","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.4","4.2","4.4","4.5","4.5","4.3","4.3","4.5","4.3","4.3","4.4","4.4"
"4.5","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.4","4.4",NA,"50",NA,"40",NA,"Calculus 3 for Sci/Engr (201730: Spring 2017)","Lee, Lee-Peng","11","Calculus 3 for Sci/Engr","37902","MATH","35","25","1","Mathematics","2321","4.5","4.3","4.8","4.6","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.3","3.8","4.8","4.7","4.7","4.5","4.3","4.6","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.6","4.5","3.4","4.1","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.8","4.6","4.5","4.7","4.8","4.8","4.7","4.8","4.6","4.9","4.7","4.9"
"5.0","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.4","4.4","25",NA,"50","17",NA,"Calc 3 Business/Econ/Math (201730: Spring 2017)","Gaffney, Terence","01","Calc 3 Business/Econ/Math","37828","MATH","12","6","0","Mathematics","2323","4.0","4.6","4.4","3.7","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.3","3.8","4.7","4.3","3.0","3.3","3.0","4.8","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.8","4.8","4.0","4.6","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","3.8","3.7","4.0","4.5","4.7","4.0","4.7","4.5","4.0","4.8","5.0","5.0"
"4.8","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.7","4.4","4.4",NA,NA,"50",NA,"33","Linear Algebra (201730: Spring 2017)","Gover, Eugene","01","Linear Algebra","30553","MATH","42","22","1","Mathematics","2331","4.2","4.0","4.4","4.3","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.3","3.8","4.5","3.9","4.3","4.1","3.9","4.3","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.3","3.9","3.9","3.7","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.5","4.0","4.2","4.7","4.4","4.3","4.3","4.3","4.2","4.5","4.3","4.5"
"4.6","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.4","4.4","30",NA,"45","15",NA,"Linear Algebra (201730: Spring 2017)","King, Donald","02","Linear Algebra","31784","MATH","43","24","1","Mathematics","2331","3.8","3.6","3.8","3.9","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","3.9","4.1","4.1","3.8","3.6","3.0","3.4","3.8","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.9","3.7","3.2","3.4","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","3.6","3.5","4.0","4.1","4.2","3.8","3.5","4.0","3.2","4.0","3.2","4.2"
"3.7","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.9","4.4","4.4","13","48","26","13",NA,"Linear Algebra (201730: Spring 2017)","King, Donald","03","Linear Algebra","32115","MATH","33","17","0","Mathematics","2331","3.7","3.6","3.6","3.4","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","3.4","3.7","4.2","4.1","3.6","3.6","2.6","4.1","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.9","3.8","3.1","3.4","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","3.5","3.1","3.7","4.3","4.2","3.6","3.5","3.8","2.6","3.8","3.0","4.1"
"3.5","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.4","4.4","4.4","12","53","24","12",NA,"Diff Eq and Lin Alg for Engr (201730: Spring 2017)","Lang, David","01","Diff Eq and Lin Alg for Engr","38378","MATH","39","27","2","Mathematics","2341","4.2","4.2","4.3","4.6","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.2","4.1","4.3","4.3","4.5","4.2","3.7","4.0","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.6","4.4","3.8","3.7","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.3","4.2","4.4","4.5","4.6","3.8","4.4","4.5","4.2","4.0","3.8","4.3"
"4.6","4.4","4.2","4.4","4.5","4.6","4.4","4.2","4.4","4.2","4.5","4.2","4.4","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.4","4.4","20",NA,"56","16",NA,"Diff Eq and Lin Alg for Engr (201730: Spring 2017)","Lupi, Robert","02","Diff Eq and Lin Alg for Engr","30554","MATH","62","41","0","Mathematics","2341","4.4","4.4","4.7","4.7","4.1","4.1","4.4","4.4","4.1","4.2","4.4","4.4","4.2","4.2","4.7","4.5","4.6","4.5","3.9","4.6","4.1","3.8","4.3","4.2","4.3","4.1","3.9","4.2","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.6","4.5","4.0","4.2","4.3","4.3","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.7","4.7","4.8","4.8","4.8","4.4","4.6","4.8","4.7","4.5","4.5"
