"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"575","CS/IS Overview 1 (201610: Fall 2015)","Hauser, Andrea","","CS/IS Overview 1","15148","CS","17","10","1","Computer Science","1200","3.8","3.3","4.6","4.6","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","4.0","3.0","4.2","3.8","3.9","4.3","4.0","2.1","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","2.9","3.4","3.6","3.4","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.7","4.7","4.7","4.8","4.8","4.7","4.5","4.4","4.6","4.8","4.4","4.4","4.6","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.2","4.3","67","33",NA,NA,NA
"576","CS/IS Overview 1 (201610: Fall 2015)","Hauser, Andrea","","CS/IS Overview 1","17326","CS","14","9","1","Computer Science","1200","3.7","3.4","4.5","4.4","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.9","3.0","4.0","3.9","3.8","4.1","3.9","2.0","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.1","3.5","3.8","3.3","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.8","4.6","4.6","4.8","4.8","4.6","4.8","4.5","4.4","4.6","4.3","3.9","4.1","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.4","4.2","4.3","75","25",NA,NA,NA
"577","CS/IS Overview 1 (201610: Fall 2015)","Speece, Jessica","","CS/IS Overview 1","10656","CS","19","13","0","Computer Science","1200","3.4","3.2","4.3","3.9","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.5","1.5","3.7","3.7","3.8","3.8","3.4","2.3","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","2.9","3.4","3.5","3.1","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.4","4.2","4.5","4.6","4.7","4.3","3.9","4.3","3.9","4.5","4.2","4.0","4.1","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.9","4.2","4.3","85","15",NA,NA,NA
"578","CS/IS Overview 1 (201610: Fall 2015)","Speece, Jessica","","CS/IS Overview 1","14849","CS","19","12","1","Computer Science","1200","3.1","3.1","4.2","4.1","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.2","1.0","3.5","3.2","3.4","3.5","3.4","1.4","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","2.9","3.5","3.3","2.6","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.4","4.2","4.3","4.5","4.5","4.1","3.9","4.2","4.1","4.5","4.1","3.8","4.1","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.1","4.2","4.3","91","9",NA,NA,NA
"579","CS/IS Overview 1 (201610: Fall 2015)","Speece, Jessica","","CS/IS Overview 1","17324","CS","17","12","1","Computer Science","1200","3.3","3.0","4.4","4.5","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.5","0.0","3.6","3.2","3.2","3.6","3.3","2.5","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","2.8","3.0","3.1","3.0","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.5","4.5","4.5","4.5","4.5","4.3","3.9","4.4","4.3","4.5","4.3","4.2","4.3","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.3","91","9",NA,NA,NA
"580","CS/IS Overview 1 (201610: Fall 2015)","Speece, Jessica","","CS/IS Overview 1","17325","CS","13","12","1","Computer Science","1200","3.4","3.3","4.2","4.5","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.8","3.0","3.5","3.5","3.8","4.2","3.3","1.6","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.3","3.4","3.1","3.3","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.5","4.5","4.5","4.4","4.2","4.2","4.3","4.4","4.0","4.5","4.1","3.9","3.8","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.3","100",NA,NA,NA,NA
"581","CS/IS Overview 1 (201610: Fall 2015)","Lee, Jonathan","","CS/IS Overview 1","13961","CS","19","8","2","Computer Science","1200","3.4","3.5","4.2","4.2","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.8","3.0","3.5","3.7","3.8","3.5","3.2","2.5","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.3","4.0","3.8","3.0","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.5","4.2","4.3","4.3","4.5","4.5","4.0","4.3","4.2","4.5","4.2","3.5","3.7","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.3","100",NA,NA,NA,NA
"582","CS/IS Overview 1 (201610: Fall 2015)","Lee, Jonathan","","CS/IS Overview 1","14133","CS","19","14","1","Computer Science","1200","3.6","3.6","4.6","4.7","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.9","3.3","3.5","3.7","3.9","3.9","3.6","2.3","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.6","3.7","3.5","3.5","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.6","4.5","4.6","4.6","4.5","4.5","4.4","4.7","4.5","4.7","4.5","4.6","4.4","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.2","4.3","85","15",NA,NA,NA
"583","CS/IS Overview 1 (201610: Fall 2015)","Lee, Jonathan","","CS/IS Overview 1","14850","CS","15","10","0","Computer Science","1200","3.5","3.3","4.7","5.0","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.8","4.0","3.4","3.8","4.0","3.8","3.3","2.4","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.0","3.6","3.3","3.2","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.8","4.7","4.7","4.8","4.8","4.6","4.6","4.8","4.8","4.8","4.7","4.6","4.4","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","5.0","4.2","4.3","90","10",NA,NA,NA
"584","CS/IS Overview 1 (201610: Fall 2015)","Lee, Jonathan","","CS/IS Overview 1","17322","CS","14","4","0","Computer Science","1200","3.4","3.4","4.9","4.8","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.8","0.0","3.8","3.5","4.3","3.5","3.5","1.8","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.5","3.5","3.3","3.3","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","5.0","5.0","5.0","5.0","4.8","5.0","4.5","5.0","5.0","5.0","5.0","4.8","4.3","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.3","75","25",NA,NA,NA
"585","CS/IS Overview 1 (201610: Fall 2015)","Kulkarni, Prajna","","CS/IS Overview 1","10658","CS","19","11","1","Computer Science","1200","2.9","3.0","4.3","3.9","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.1","1.0","3.1","2.8","3.2","3.4","3.1","1.7","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","2.7","3.2","3.3","2.9","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.4","4.2","4.1","4.6","4.5","4.4","4.1","4.4","3.9","4.4","4.1","4.0","4.1","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.9","4.2","4.3","100",NA,NA,NA,NA
"586","CS/IS Overview 1 (201610: Fall 2015)","Kulkarni, Prajna","","CS/IS Overview 1","10660","CS","18","7","2","Computer Science","1200","2.5","2.2","4.4","4.0","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.2","0.0","3.4","2.4","2.4","2.6","2.4","1.4","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","2.0","2.2","2.4","2.2","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","3.8","4.2","4.8","4.8","5.0","4.0","4.5","4.6","3.8","4.8","4.3","4.4","4.6","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.2","4.3","80",NA,"20",NA,NA
"587","CS/IS Overview 1 (201610: Fall 2015)","Kulkarni, Prajna","","CS/IS Overview 1","17323","CS","16","11","0","Computer Science","1200","3.3","3.5","4.2","4.3","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.2","4.0","3.7","3.5","3.5","3.8","3.3","1.7","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.2","3.7","4.0","3.0","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.4","4.3","4.3","4.7","4.5","4.1","3.8","4.3","4.1","4.6","3.8","3.9","4.1","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.2","4.3","82","18",NA,NA,NA
"588","CS/IS Overview 1 (201610: Fall 2015)","Gordon-Hewick, Wendy","","CS/IS Overview 1","15711","CS","19","12","0","Computer Science","1200","3.6","3.2","4.3","4.2","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.8","3.3","3.9","4.2","3.8","3.8","3.3","2.5","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.1","3.4","3.2","3.2","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.3","4.4","4.3","4.3","4.4","4.1","4.3","4.5","3.8","4.5","4.4","3.9","4.3","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.3","75","25",NA,NA,NA
"589","CS/IS Overview 1 (201610: Fall 2015)","Gordon-Hewick, Wendy","","CS/IS Overview 1","16211","CS","17","14","0","Computer Science","1200","3.0","2.9","3.7","3.6","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.3","0.0","3.5","3.2","3.2","3.1","3.3","1.5","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","2.7","2.9","2.9","3.1","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.1","3.9","3.9","4.1","3.9","3.6","3.7","4.1","2.8","3.8","3.5","3.5","3.6","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.6","4.2","4.3","93","7",NA,NA,NA
"590","CS/IS Overview 2: Co-op Prep (201610: Fall 2015)","Kent Yates, Aileen","","CS/IS Overview 2: Co-op Prep","16212","CS","15","8","0","Computer Science","1210","3.5","3.5","4.3","4.5","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.8","2.8","3.8","3.4","3.7","4.0","3.3","2.9","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.4","3.5","3.4","3.6","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.3","4.0","4.1","4.1","4.0","4.3","4.1","4.0","4.6","4.6","4.4","4.1","4.6","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.3","63","25","13",NA,NA
"591","CS/IS Overview 2: Co-op Prep (201610: Fall 2015)","Kent Yates, Aileen","","CS/IS Overview 2: Co-op Prep","17321","CS","13","9","1","Computer Science","1210","4.2","4.2","4.8","5.0","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","4.5","3.8","4.4","4.3","4.5","4.5","4.3","3.2","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","4.1","4.5","4.0","4.1","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","5.0","5.0","5.0","5.0","5.0","4.9","4.5","4.9","4.6","4.6","4.9","4.4","4.8","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","5.0","4.2","4.3","88","13",NA,NA,NA
"592","CS/IS Overview 2: Co-op Prep (201610: Fall 2015)","Shire, Jennifer","","CS/IS Overview 2: Co-op Prep","17330","CS","13","11","1","Computer Science","1210","3.1","3.5","3.6","3.4","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.0","2.6","3.3","3.6","3.5","3.5","3.3","2.3","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.3","3.9","3.4","3.6","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","3.9","3.7","3.7","4.1","4.4","3.7","3.2","3.8","2.9","3.4","3.1","3.3","3.8","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.4","4.2","4.3","90","10",NA,NA,NA
"593","CS/IS Overview 2: Co-op Prep (201610: Fall 2015)","Shire, Jennifer","","CS/IS Overview 2: Co-op Prep","17860","CS","12","8","1","Computer Science","1210","3.4","3.3","4.5","4.6","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","4.1","2.3","3.7","3.7","3.4","3.9","3.2","2.3","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.1","3.6","3.2","3.3","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.7","4.4","4.7","4.6","4.7","4.4","4.6","4.7","4.1","4.6","4.5","4.4","4.1","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.2","4.3","100",NA,NA,NA,NA
"594","CS/IS Overview 2: Co-op Prep (201610: Fall 2015)","Peikin, Melissa","","CS/IS Overview 2: Co-op Prep","14488","CS","18","13","0","Computer Science","1210","3.5","3.8","4.7","4.7","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.7","2.3","3.8","3.9","3.6","3.9","3.6","2.3","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.6","4.2","3.9","3.5","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.8","4.8","4.7","4.8","4.8","4.5","4.5","4.8","4.8","4.8","4.7","4.6","4.7","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.2","4.3","85","8","8",NA,NA
"595","CS/IS Overview 2: Co-op Prep (201610: Fall 2015)","Peikin, Melissa","","CS/IS Overview 2: Co-op Prep","14489","CS","19","9","0","Computer Science","1210","3.3","2.9","4.2","4.3","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.4","2.6","3.6","3.8","3.7","4.0","3.6","1.8","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.0","2.8","2.9","2.8","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.3","4.3","4.2","4.1","4.3","4.1","4.1","4.1","4.1","4.6","3.9","4.1","4.3","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.2","4.3","78","22",NA,NA,NA
"596","CS/IS Overview 2: Co-op Prep (201610: Fall 2015)","Montes, Yasmil","","CS/IS Overview 2: Co-op Prep","16248","CS","13","6","1","Computer Science","1210","3.2","3.3","4.1","4.2","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.4","2.0","3.8","3.5","3.2","4.4","3.3","1.8","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","2.6","4.0","3.5","3.3","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.2","3.6","4.0","4.6","4.4","4.4","3.8","4.6","3.6","4.0","4.0","4.5","3.4","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.3","100",NA,NA,NA,NA
"597","CS/IS Overview 2: Co-op Prep (201610: Fall 2015)","Montes, Yasmil","","CS/IS Overview 2: Co-op Prep","17329","CS","16","9","2","Computer Science","1210","4.1","4.1","4.7","4.7","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","4.3","3.4","4.3","4.3","4.3","4.4","4.3","3.4","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","4.3","4.4","4.0","3.9","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.7","4.7","4.7","4.7","4.9","4.9","4.4","4.7","4.7","4.9","4.4","4.6","4.6","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.2","4.3","86","14",NA,NA,NA
"598","Discrete Structures (201610: Fall 2015)","Sprague, David","","Discrete Structures","14490","CS","49","33","2","Computer Science","1800","4.1","4.1","4.5","4.5","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.7","3.6","4.0","4.5","4.3","4.4","3.6","4.7","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","4.6","4.5","3.4","3.9","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.7","4.2","4.4","4.5","4.5","4.4","4.4","4.5","4.6","4.9","4.5","4.5","4.9","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.3","6","23","48","13","10"
"599","Discrete Structures (201610: Fall 2015)","Sprague, David","","Discrete Structures","14491","CS","49","32","3","Computer Science","1800","4.2","4.3","4.6","4.5","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.9","3.9","4.2","4.3","4.5","4.3","3.8","4.5","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","4.6","4.5","3.7","4.1","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.8","4.4","4.6","4.7","4.6","4.5","4.5","4.5","4.5","4.9","4.5","4.6","4.9","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.3","3","34","45","14","3"
"600","Discrete Structures (201610: Fall 2015)","Sprague, David","","Discrete Structures","16553","CS","46","34","0","Computer Science","1800","3.9","4.0","4.3","4.4","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.7","3.5","3.7","4.2","4.1","4.0","3.5","4.6","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","4.4","4.2","3.5","3.6","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.4","3.9","4.2","4.5","4.4","4.2","4.0","3.9","4.2","4.6","4.4","4.4","4.7","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.4","4.2","4.3","6","47","32","15",NA
"601","Discrete Structures (201610: Fall 2015)","Amor-Tijani, Ghita","","Discrete Structures","10666","CS","45","29","1","Computer Science","1800","4.0","4.1","4.4","4.5","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.9","3.6","4.0","4.3","4.5","3.9","3.6","4.2","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","4.3","4.3","3.5","4.0","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.6","4.4","4.4","4.4","4.6","4.4","4.3","4.4","4.5","4.6","4.6","4.4","4.4","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.3","4","46","32","18",NA
"602","Discrete Structures (201610: Fall 2015)","Amor-Tijani, Ghita","","Discrete Structures","17332","CS","17","11","1","Computer Science","1800","4.0","3.7","4.3","4.5","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.6","3.3","3.8","4.6","4.7","4.2","3.2","4.0","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","4.2","4.0","2.9","3.6","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.4","4.4","4.4","4.5","4.6","4.4","3.9","4.2","4.4","4.6","4.2","4.2","4.3","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.3","20",NA,"50",NA,"20"
"603","Discrete Structures (201610: Fall 2015)","Ossowski, Jacek","","Discrete Structures","17335","CS","19","12","0","Computer Science","1800","3.5","3.4","4.0","3.8","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.6","3.4","3.7","4.0","3.2","3.1","3.5","3.5","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.8","3.7","2.9","3.2","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","3.6","3.4","3.9","4.3","4.3","4.0","3.6","4.2","3.3","4.7","3.9","4.3","4.6","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.2","4.3","25","50","25",NA,NA
"604","Discrete Structures (201610: Fall 2015)","Ossowski, Jacek","","Discrete Structures","17337","CS","14","8","0","Computer Science","1800","3.4","3.5","4.1","4.1","3.9","4.0","4.2","4.2","4.1","4.1","4.3","4.3","3.8","3.1","3.6","3.9","3.3","3.4","3.0","3.3","3.9","3.6","4.1","4.3","3.9","3.9","3.8","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.0","3.4","3.9","3.0","3.4","4.2","4.2","3.8","4.0","4.2","4.3","4.0","4.1","4.0","3.8","4.0","4.0","4.3","3.9","3.8","4.4","3.5","4.6","3.9","4.1","4.8","4.3","4.1","4.3","4.3","4.4","4.1","4.0","4.2","4.0","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.1","4.2","4.3","13","63","25",NA,NA
